Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
JPN,日本,游戏/策略,25-44,19,0.96x,0.96,-0.04
JPN,日本,图形和设计,25-44,20,0.95x,0.95,-0.05
JPN,日本,旅游,25-44,21,0.94x,0.94,-0.06
JPN,日本,社交媒体,25-44,23,0.93x,0.93,-0.07
JPN,日本,音乐,25-44,26,0.88x,0.88,-0.12
JPN,日本,天气,25-44,28,0.85x,0.85,-0.15
JPN,日本,教育,25-44,30,0.84x,0.84,-0.16
JPN,日本,体育,25-44,31,0.84x,0.84,-0.16
JPN,日本,游戏/解谜,25-44,32,0.80x,0.80,-0.2
JPN,日本,游戏/赌场,25-44,33,0.80x,0.80,-0.2
JPN,日本,天气,45+,1,2.13x,2.13,1.13
JPN,日本,游戏/解谜,45+,2,1.75x,1.75,0.75
JPN,日本,金融,45+,4,1.49x,1.49,0.49
JPN,日本,体育,45+,6,1.41x,1.41,0.41
JPN,日本,购物,45+,7,1.41x,1.41,0.41
JPN,日本,游戏/赌场,45+,8,1.40x,1.40,0.4
JPN,日本,健康与健身,45+,9,1.40x,1.40,0.4
JPN,日本,美食佳饮,45+,10,1.35x,1.35,0.35
JPN,日本,旅游,45+,14,1.12x,1.12,0.12
JPN,日本,游戏/策略,45+,18,0.89x,0.89,-0.11
JPN,日本,新闻,45+,21,0.81x,0.81,-0.19
JPN,日本,实用工具,45+,22,0.79x,0.79,-0.21
JPN,日本,娱乐,45+,23,0.78x,0.78,-0.22
JPN,日本,生产力工具,45+,24,0.76x,0.76,-0.24
JPN,日本,音乐,45+,25,0.72x,0.72,-0.28
JPN,日本,商业,45+,26,0.71x,0.71,-0.29
JPN,日本,社交媒体,45+,27,0.69x,0.69,-0.31
JPN,日本,教育,45+,28,0.65x,0.65,-0.35
JPN,日本,图形和设计,45+,32,0.53x,0.53,-0.47
USA,美国,图形和设计,18-24,2,1.72x,1.72,0.72
USA,美国,娱乐,18-24,6,1.32x,1.32,0.32
USA,美国,音乐,18-24,9,1.23x,1.23,0.23
USA,美国,教育,18-24,10,1.20x,1.20,0.2
USA,美国,社交媒体,18-24,11,1.17x,1.17,0.17
USA,美国,实用工具,18-24,14,1.13x,1.13,0.13
USA,美国,游戏/策略,18-24,15,1.13x,1.13,0.13
USA,美国,生产力工具,18-24,17,0.87x,0.87,-0.13
USA,美国,新闻,18-24,18,0.87x,0.87,-0.13
USA,美国,美食佳饮,18-24,23,0.74x,0.74,-0.26
USA,美国,游戏/解谜,18-24,24,0.73x,0.73,-0.27
USA,美国,体育,18-24,26,0.65x,0.65,-0.35
USA,美国,健康与健身,18-24,27,0.64x,0.64,-0.36
USA,美国,商业,18-24,30,0.56x,0.56,-0.44
USA,美国,购物,18-24,32,0.55x,0.55,-0.45
USA,美国,金融,18-24,33,0.53x,0.53,-0.47
USA,美国,天气,18-24,34,0.46x,0.46,-0.54
USA,美国,旅游,18-24,35,0.45x,0.45,-0.55
USA,美国,游戏/赌场,18-24,36,0.21x,0.21,-0.79
USA,美国,购物,25-44,1,1.26x,1.26,0.26
USA,美国,商业,25-44,2,1.25x,1.25,0.25
USA,美国,美食佳饮,25-44,4,1.24x,1.24,0.24
USA,美国,金融,25-44,5,1.23x,1.23,0.23
USA,美国,健康与健身,25-44,6,1.22x,1.22,0.22
USA,美国,体育,25-44,7,1.18x,1.18,0.18
USA,美国,旅游,25-44,9,1.14x,1.14,0.14
USA,美国,游戏/解谜,25-44,16,1.06x,1.06,0.06
USA,美国,新闻,25-44,17,1.05x,1.05,0.05
USA,美国,生产力工具,25-44,18,1.05x,1.05,0.05
USA,美国,天气,25-44,19,1.03x,1.03,0.03
USA,美国,社交媒体,25-44,22,1.02x,1.02,0.02
USA,美国,实用工具,25-44,23,1.02x,1.02,0.02
USA,美国,游戏/策略,25-44,25,1.01x,1.01,0.01
USA,美国,音乐,25-44,27,0.99x,0.99,-0.01
USA,美国,教育,25-44,28,0.97x,0.97,-0.03
USA,美国,娱乐,25-44,30,0.96x,0.96,-0.04
USA,美国,游戏/赌场,25-44,31,0.92x,0.92,-0.08
USA,美国,图形和设计,25-44,36,0.78x,0.78,-0.22
USA,美国,游戏/赌场,45+,1,3.70x,3.70,2.7
USA,美国,天气,45+,2,3.00x,3.00,2
USA,美国,游戏/解谜,45+,5,2.01x,2.01,1.01
USA,美国,旅游,45+,10,1.59x,1.59,0.59
USA,美国,体育,45+,11,1.56x,1.56,0.56
USA,美国,健康与健身,45+,12,1.53x,1.53,0.53
USA,美国,新闻,45+,13,1.52x,1.52,0.52
USA,美国,金融,45+,14,1.49x,1.49,0.49
USA,美国,购物,45+,15,1.48x,1.48,0.48
USA,美国,生产力工具,45+,17,1.44x,1.44,0.44
USA,美国,商业,45+,18,1.39x,1.39,0.39
USA,美国,美食佳饮,45+,21,1.04x,1.04,0.04
USA,美国,游戏/策略,45+,22,0.99x,0.99,-0.01
USA,美国,教育,45+,25,0.93x,0.93,-0.07
USA,美国,音乐,45+,26,0.86x,0.86,-0.14
USA,美国,社交媒体,45+,28,0.81x,0.81,-0.19
USA,美国,实用工具,45+,29,0.76x,0.76,-0.24
USA,美国,娱乐,45+,32,0.71x,0.71,-0.29
USA,美国,图形和设计,45+,34,0.57x,0.57,-0.43
VNM,越南,游戏/策略,18-24,2,1.24x,1.24,0.24
VNM,越南,教育,18-24,3,1.20x,1.20,0.2
VNM,越南,图形和设计,18-24,6,1.18x,1.18,0.18
VNM,越南,生产力工具,18-24,10,1.16x,1.16,0.16
VNM,越南,购物,18-24,11,1.15x,1.15,0.15
VNM,越南,游戏/解谜,18-24,12,1.13x,1.13,0.13
VNM,越南,社交媒体,18-24,14,1.12x,1.12,0.12
VNM,越南,娱乐,18-24,15,1.11x,1.11,0.11
VNM,越南,音乐,18-24,16,1.11x,1.11,0.11
VNM,越南,实用工具,18-24,18,1.09x,1.09,0.09
VNM,越南,美食佳饮,18-24,23,1.02x,1.02,0.02
VNM,越南,体育,18-24,26,0.98x,0.98,-0.02
VNM,越南,健康与健身,18-24,27,0.95x,0.95,-0.05
VNM,越南,新闻,18-24,28,0.94x,0.94,-0.06
VNM,越南,商业,18-24,29,0.93x,0.93,-0.07
VNM,越南,金融,18-24,30,0.91x,0.91,-0.09
VNM,越南,旅游,18-24,34,0.60x,0.60,-0.4
VNM,越南,游戏/赌场,18-24,35,0.46x,0.46,-0.54
VNM,越南,天气,18-24,36,0.16x,0.16,-0.84
VNM,越南,天气,25-44,1,2.27x,2.27,1.27
VNM,越南,游戏/赌场,25-44,2,1.76x,1.76,0.76
VNM,越南,金融,25-44,4,1.19x,1.19,0.19
VNM,越南,商业,25-44,5,1.19x,1.19,0.19
VNM,越南,健康与健身,25-44,8,1.11x,1.11,0.11
VNM,越南,图形和设计,25-44,13,0.96x,0.96,-0.04
VNM,越南,新闻,25-44,14,0.96x,0.96,-0.04
VNM,越南,美食佳饮,25-44,15,0.96x,0.96,-0.04
VNM,越南,游戏/解谜,25-44,16,0.95x,0.95,-0.05
VNM,越南,购物,25-44,17,0.94x,0.94,-0.06
VNM,越南,实用工具,25-44,18,0.94x,0.94,-0.06
VNM,越南,音乐,25-44,20,0.92x,0.92,-0.08
VNM,越南,娱乐,25-44,21,0.92x,0.92,-0.08
VNM,越南,生产力工具,25-44,23,0.91x,0.91,-0.09
VNM,越南,社交媒体,25-44,27,0.90x,0.90,-0.1
VNM,越南,教育,25-44,28,0.86x,0.86,-0.14
VNM,越南,旅游,25-44,29,0.86x,0.86,-0.14
VNM,越南,游戏/策略,25-44,31,0.84x,0.84,-0.16
VNM,越南,体育,25-44,35,0.67x,0.67,-0.33
VNM,越南,游戏/赌场,45+,1,6.45x,6.45,5.45
VNM,越南,体育,45+,2,5.32x,5.32,4.32
VNM,越南,新闻,45+,6,1.41x,1.41,0.41
VNM,越南,健康与健身,45+,8,1.05x,1.05,0.05
VNM,越南,社交媒体,45+,9,0.94x,0.94,-0.06
VNM,越南,金融,45+,10,0.91x,0.91,-0.09
VNM,越南,实用工具,45+,12,0.85x,0.85,-0.15
VNM,越南,娱乐,45+,13,0.83x,0.83,-0.17
VNM,越南,教育,45+,14,0.78x,0.78,-0.22
VNM,越南,旅游,45+,17,0.77x,0.77,-0.23
VNM,越南,天气,45+,20,0.67x,0.67,-0.33
VNM,越南,购物,45+,23,0.57x,0.57,-0.43
VNM,越南,游戏/策略,45+,25,0.52x,0.52,-0.48
VNM,越南,音乐,45+,26,0.51x,0.51,-0.49
VNM,越南,生产力工具,45+,27,0.51x,0.51,-0.49
VNM,越南,商业,45+,28,0.48x,0.48,-0.52
VNM,越南,美食佳饮,45+,29,0.42x,0.42,-0.58
VNM,越南,游戏/解谜,45+,32,0.39x,0.39,-0.61
VNM,越南,图形和设计,45+,36,0.14x,0.14,-0.86
IDN,印度尼西亚,教育,18-24,1,1.33x,1.33,0.33
IDN,印度尼西亚,图形和设计,18-24,2,1.31x,1.31,0.31
IDN,印度尼西亚,音乐,18-24,4,1.23x,1.23,0.23
IDN,印度尼西亚,游戏/策略,18-24,5,1.23x,1.23,0.23
IDN,印度尼西亚,娱乐,18-24,6,1.20x,1.20,0.2
IDN,印度尼西亚,新闻,18-24,9,1.17x,1.17,0.17
IDN,印度尼西亚,生产力工具,18-24,13,1.13x,1.13,0.13
IDN,印度尼西亚,实用工具,18-24,15,1.09x,1.09,0.09
IDN,印度尼西亚,社交媒体,18-24,17,1.08x,1.08,0.08
IDN,印度尼西亚,游戏/解谜,18-24,19,1.05x,1.05,0.05
IDN,印度尼西亚,健康与健身,18-24,22,1.01x,1.01,0.01
IDN,印度尼西亚,商业,18-24,23,0.97x,0.97,-0.03
IDN,印度尼西亚,购物,18-24,27,0.90x,0.90,-0.1
IDN,印度尼西亚,金融,18-24,28,0.89x,0.89,-0.11
IDN,印度尼西亚,旅游,18-24,29,0.87x,0.87,-0.13
IDN,印度尼西亚,体育,18-24,31,0.83x,0.83,-0.17
IDN,印度尼西亚,天气,18-24,34,0.73x,0.73,-0.27
IDN,印度尼西亚,美食佳饮,18-24,35,0.55x,0.55,-0.45
IDN,印度尼西亚,游戏/赌场,18-24,36,0.45x,0.45,-0.55
IDN,印度尼西亚,美食佳饮,25-44,1,1.61x,1.61,0.61
IDN,印度尼西亚,体育,25-44,4,1.22x,1.22,0.22
IDN,印度尼西亚,购物,25-44,5,1.18x,1.18,0.18
IDN,印度尼西亚,金融,25-44,6,1.16x,1.16,0.16
IDN,印度尼西亚,游戏/赌场,25-44,7,1.15x,1.15,0.15
IDN,印度尼西亚,旅游,25-44,9,1.12x,1.12,0.12
IDN,印度尼西亚,商业,25-44,11,1.09x,1.09,0.09
IDN,印度尼西亚,健康与健身,25-44,12,1.06x,1.06,0.06
IDN,印度尼西亚,天气,25-44,14,1.02x,1.02,0.02
IDN,印度尼西亚,社交媒体,25-44,18,0.96x,0.96,-0.04
IDN,印度尼西亚,实用工具,25-44,19,0.94x,0.94,-0.06
IDN,印度尼西亚,生产力工具,25-44,22,0.92x,0.92,-0.08
IDN,印度尼西亚,新闻,25-44,25,0.91x,0.91,-0.09
IDN,印度尼西亚,游戏/解谜,25-44,26,0.91x,0.91,-0.09
IDN,印度尼西亚,游戏/策略,25-44,30,0.87x,0.87,-0.13
IDN,印度尼西亚,娱乐,25-44,32,0.85x,0.85,-0.15
IDN,印度尼西亚,音乐,25-44,34,0.81x,0.81,-0.19
IDN,印度尼西亚,图形和设计,25-44,35,0.76x,0.76,-0.24
IDN,印度尼西亚,教育,25-44,36,0.73x,0.73,-0.27
IDN,印度尼西亚,游戏/赌场,45+,1,3.94x,3.94,2.94
IDN,印度尼西亚,天气,45+,3,1.82x,1.82,0.82
IDN,印度尼西亚,游戏/解谜,45+,6,1.37x,1.37,0.37
IDN,印度尼西亚,旅游,45+,9,1.04x,1.04,0.04
IDN,印度尼西亚,金融,45+,12,0.95x,0.95,-0.05
IDN,印度尼西亚,购物,45+,13,0.89x,0.89,-0.11
IDN,印度尼西亚,美食佳饮,45+,14,0.87x,0.87,-0.13
IDN,印度尼西亚,实用工具,45+,16,0.83x,0.83,-0.17
IDN,印度尼西亚,商业,45+,20,0.77x,0.77,-0.23
IDN,印度尼西亚,社交媒体,45+,21,0.73x,0.73,-0.27
IDN,印度尼西亚,健康与健身,45+,23,0.58x,0.58,-0.42
IDN,印度尼西亚,体育,45+,24,0.58x,0.58,-0.42
IDN,印度尼西亚,生产力工具,45+,25,0.56x,0.56,-0.44
IDN,印度尼西亚,音乐,45+,26,0.53x,0.53,-0.47
IDN,印度尼西亚,教育,45+,27,0.51x,0.51,-0.49
IDN,印度尼西亚,图形和设计,45+,30,0.47x,0.47,-0.53
IDN,印度尼西亚,娱乐,45+,32,0.42x,0.42,-0.58
IDN,印度尼西亚,新闻,45+,35,0.31x,0.31,-0.69
IDN,印度尼西亚,游戏/策略,45+,36,0.30x,0.30,-0.7
GBR,英国,图形和设计,18-24,1,1.80x,1.80,0.8
GBR,英国,游戏/策略,18-24,5,1.50x,1.50,0.5
GBR,英国,娱乐,18-24,7,1.45x,1.45,0.45
GBR,英国,教育,18-24,9,1.38x,1.38,0.38
GBR,英国,社交媒体,18-24,13,1.34x,1.34,0.34
GBR,英国,音乐,18-24,14,1.27x,1.27,0.27
GBR,英国,实用工具,18-24,16,1.17x,1.17,0.17
GBR,英国,生产力工具,18-24,19,1.00x,1.00,0
GBR,英国,美食佳饮,18-24,20,0.97x,0.97,-0.03
GBR,英国,游戏/解谜,18-24,22,0.90x,0.90,-0.1
GBR,英国,新闻,18-24,24,0.83x,0.83,-0.17
GBR,英国,体育,18-24,27,0.81x,0.81,-0.19
GBR,英国,购物,18-24,28,0.74x,0.74,-0.26
GBR,英国,健康与健身,18-24,29,0.73x,0.73,-0.27
GBR,英国,商业,18-24,31,0.67x,0.67,-0.33
GBR,英国,旅游,18-24,32,0.65x,0.65,-0.35
GBR,英国,金融,18-24,33,0.57x,0.57,-0.43
GBR,英国,游戏/赌场,18-24,34,0.56x,0.56,-0.44
GBR,英国,天气,18-24,36,0.44x,0.44,-0.56
GBR,英国,金融,25-44,2,1.31x,1.31,0.31
GBR,英国,商业,25-44,3,1.31x,1.31,0.31
GBR,英国,健康与健身,25-44,4,1.28x,1.28,0.28
GBR,英国,美食佳饮,25-44,5,1.25x,1.25,0.25
GBR,英国,购物,25-44,6,1.25x,1.25,0.25
GBR,英国,体育,25-44,8,1.16x,1.16,0.16
GBR,英国,旅游,25-44,10,1.15x,1.15,0.15
GBR,英国,新闻,25-44,11,1.11x,1.11,0.11
GBR,英国,天气,25-44,13,1.09x,1.09,0.09
GBR,英国,生产力工具,25-44,14,1.09x,1.09,0.09
GBR,英国,实用工具,25-44,15,1.06x,1.06,0.06
GBR,英国,游戏/赌场,25-44,18,1.03x,1.03,0.03
GBR,英国,社交媒体,25-44,22,1.01x,1.01,0.01
GBR,英国,音乐,25-44,23,1.01x,1.01,0.01
GBR,英国,游戏/解谜,25-44,28,0.99x,0.99,-0.01
GBR,英国,教育,25-44,29,0.96x,0.96,-0.04
GBR,英国,娱乐,25-44,30,0.95x,0.95,-0.05
GBR,英国,游戏/策略,25-44,33,0.88x,0.88,-0.12
GBR,英国,图形和设计,25-44,36,0.80x,0.80,-0.2
GBR,英国,游戏/赌场,45+,1,2.89x,2.89,1.89
GBR,英国,天气,45+,2,2.76x,2.76,1.76
GBR,英国,游戏/解谜,45+,4,1.97x,1.97,0.97
GBR,英国,新闻,45+,6,1.72x,1.72,0.72
GBR,英国,购物,45+,8,1.52x,1.52,0.52
GBR,英国,体育,45+,10,1.46x,1.46,0.46
GBR,英国,金融,45+,12,1.38x,1.38,0.38
GBR,英国,健康与健身,45+,14,1.29x,1.29,0.29
GBR,英国,旅游,45+,15,1.25x,1.25,0.25
GBR,英国,生产力工具,45+,16,1.24x,1.24,0.24
GBR,英国,商业,45+,18,1.09x,1.09,0.09
GBR,英国,音乐,45+,22,0.94x,0.94,-0.06
GBR,英国,实用工具,45+,24,0.90x,0.90,-0.1
GBR,英国,游戏/策略,45+,25,0.84x,0.84,-0.16
GBR,英国,教育,45+,26,0.81x,0.81,-0.19
GBR,英国,娱乐,45+,28,0.77x,0.77,-0.23
GBR,英国,社交媒体,45+,29,0.75x,0.75,-0.25
GBR,英国,美食佳饮,45+,30,0.72x,0.72,-0.28
GBR,英国,图形和设计,45+,34,0.47x,0.47,-0.53
MEX,墨西哥,图形和设计,18-24,1,1.31x,1.31,0.31
MEX,墨西哥,游戏/策略,18-24,2,1.28x,1.28,0.28
MEX,墨西哥,教育,18-24,8,1.19x,1.19,0.19
MEX,墨西哥,音乐,18-24,9,1.19x,1.19,0.19
MEX,墨西哥,娱乐,18-24,11,1.15x,1.15,0.15
MEX,墨西哥,社交媒体,18-24,12,1.15x,1.15,0.15
MEX,墨西哥,生产力工具,18-24,14,1.12x,1.12,0.12
MEX,墨西哥,实用工具,18-24,16,1.05x,1.05,0.05
MEX,墨西哥,新闻,18-24,19,1.03x,1.03,0.03
MEX,墨西哥,体育,18-24,23,0.97x,0.97,-0.03
MEX,墨西哥,健康与健身,18-24,24,0.91x,0.91,-0.09
MEX,墨西哥,游戏/赌场,18-24,25,0.87x,0.87,-0.13
MEX,墨西哥,游戏/解谜,18-24,27,0.86x,0.86,-0.14
MEX,墨西哥,购物,18-24,28,0.81x,0.81,-0.19
MEX,墨西哥,商业,18-24,30,0.77x,0.77,-0.23
MEX,墨西哥,美食佳饮,18-24,31,0.72x,0.72,-0.28
MEX,墨西哥,金融,18-24,33,0.64x,0.64,-0.36
MEX,墨西哥,天气,18-24,35,0.44x,0.44,-0.56
MEX,墨西哥,旅游,18-24,36,0.43x,0.43,-0.57
MEX,墨西哥,天气,25-44,1,1.50x,1.50,0.5
MEX,墨西哥,金融,25-44,2,1.42x,1.42,0.42
MEX,墨西哥,美食佳饮,25-44,3,1.37x,1.37,0.37
MEX,墨西哥,游戏/赌场,25-44,5,1.30x,1.30,0.3
MEX,墨西哥,商业,25-44,7,1.29x,1.29,0.29
MEX,墨西哥,购物,25-44,8,1.25x,1.25,0.25
MEX,墨西哥,旅游,25-44,10,1.20x,1.20,0.2
MEX,墨西哥,健康与健身,25-44,11,1.16x,1.16,0.16
MEX,墨西哥,体育,25-44,12,1.16x,1.16,0.16
MEX,墨西哥,游戏/解谜,25-44,13,1.11x,1.11,0.11
MEX,墨西哥,新闻,25-44,17,1.04x,1.04,0.04
MEX,墨西哥,实用工具,25-44,19,1.01x,1.01,0.01
MEX,墨西哥,生产力工具,25-44,22,0.96x,0.96,-0.04
MEX,墨西哥,社交媒体,25-44,24,0.94x,0.94,-0.06
MEX,墨西哥,娱乐,25-44,25,0.93x,0.93,-0.07
MEX,墨西哥,音乐,25-44,28,0.89x,0.89,-0.11
MEX,墨西哥,教育,25-44,31,0.86x,0.86,-0.14
MEX,墨西哥,游戏/策略,25-44,34,0.80x,0.80,-0.2
MEX,墨西哥,图形和设计,25-44,35,0.80x,0.80,-0.2
MEX,墨西哥,天气,45+,2,2.72x,2.72,1.72
MEX,墨西哥,游戏/解谜,45+,4,2.00x,2.00,1
MEX,墨西哥,商业,45+,7,1.52x,1.52,0.52
MEX,墨西哥,金融,45+,8,1.50x,1.50,0.5
MEX,墨西哥,购物,45+,11,1.20x,1.20,0.2
MEX,墨西哥,旅游,45+,12,1.11x,1.11,0.11
MEX,墨西哥,美食佳饮,45+,13,1.03x,1.03,0.03
MEX,墨西哥,健康与健身,45+,15,1.01x,1.01,0.01
MEX,墨西哥,实用工具,45+,17,0.98x,0.98,-0.02
MEX,墨西哥,新闻,45+,21,0.81x,0.81,-0.19
MEX,墨西哥,生产力工具,45+,22,0.76x,0.76,-0.24
MEX,墨西哥,教育,45+,24,0.70x,0.70,-0.3
MEX,墨西哥,社交媒体,45+,25,0.67x,0.67,-0.33
MEX,墨西哥,音乐,45+,27,0.60x,0.60,-0.4
MEX,墨西哥,娱乐,45+,28,0.57x,0.57,-0.43
MEX,墨西哥,游戏/赌场,45+,29,0.56x,0.56,-0.44
MEX,墨西哥,体育,45+,30,0.53x,0.53,-0.47
MEX,墨西哥,游戏/策略,45+,31,0.52x,0.52,-0.48
MEX,墨西哥,图形和设计,45+,35,0.31x,0.31,-0.69
IND,印度,教育,18-24,2,1.33x,1.33,0.33
IND,印度,游戏/策略,18-24,3,1.24x,1.24,0.24
IND,印度,音乐,18-24,5,1.21x,1.21,0.21
IND,印度,生产力工具,18-24,7,1.13x,1.13,0.13
IND,印度,社交媒体,18-24,9,1.12x,1.12,0.12
IND,印度,图形和设计,18-24,10,1.12x,1.12,0.12
IND,印度,实用工具,18-24,17,1.01x,1.01,0.01
IND,印度,娱乐,18-24,19,0.94x,0.94,-0.06
IND,印度,体育,18-24,20,0.93x,0.93,-0.07
IND,印度,健康与健身,18-24,21,0.90x,0.90,-0.1
IND,印度,购物,18-24,23,0.84x,0.84,-0.16
IND,印度,美食佳饮,18-24,25,0.84x,0.84,-0.16
IND,印度,游戏/解谜,18-24,26,0.81x,0.81,-0.19
IND,印度,旅游,18-24,30,0.72x,0.72,-0.28
IND,印度,新闻,18-24,32,0.65x,0.65,-0.35
IND,印度,商业,18-24,33,0.63x,0.63,-0.37
IND,印度,金融,18-24,34,0.60x,0.60,-0.4
IND,印度,天气,18-24,35,0.51x,0.51,-0.49
IND,印度,游戏/赌场,18-24,36,0.49x,0.49,-0.51
IND,印度,金融,25-44,1,1.41x,1.41,0.41
IND,印度,天气,25-44,3,1.39x,1.39,0.39
IND,印度,商业,25-44,4,1.38x,1.38,0.38
IND,印度,新闻,25-44,5,1.35x,1.35,0.35
IND,印度,旅游,25-44,6,1.32x,1.32,0.32
IND,印度,美食佳饮,25-44,8,1.22x,1.22,0.22
IND,印度,购物,25-44,9,1.21x,1.21,0.21
IND,印度,体育,25-44,11,1.14x,1.14,0.14
IND,印度,娱乐,25-44,12,1.11x,1.11,0.11
IND,印度,健康与健身,25-44,13,1.10x,1.10,0.1
IND,印度,游戏/解谜,25-44,15,1.04x,1.04,0.04
IND,印度,游戏/赌场,25-44,19,1.01x,1.01,0.01
IND,印度,实用工具,25-44,20,1.00x,1.00,0
IND,印度,生产力工具,25-44,28,0.91x,0.91,-0.09
IND,印度,社交媒体,25-44,29,0.90x,0.90,-0.1
IND,印度,图形和设计,25-44,30,0.90x,0.90,-0.1
IND,印度,音乐,25-44,32,0.81x,0.81,-0.19
IND,印度,游戏/策略,25-44,33,0.80x,0.80,-0.2
IND,印度,教育,25-44,35,0.75x,0.75,-0.25
IND,印度,游戏/赌场,45+,1,3.74x,3.74,2.74
IND,印度,游戏/解谜,45+,4,2.45x,2.45,1.45
IND,印度,天气,45+,5,1.94x,1.94,0.94
IND,印度,金融,45+,7,1.34x,1.34,0.34
IND,印度,新闻,45+,9,1.26x,1.26,0.26
IND,印度,健康与健身,45+,11,1.13x,1.13,0.13
IND,印度,商业,45+,13,1.09x,1.09,0.09
IND,印度,实用工具,45+,17,0.97x,0.97,-0.03
IND,印度,旅游,45+,19,0.93x,0.93,-0.07
IND,印度,购物,45+,22,0.83x,0.83,-0.17
IND,印度,图形和设计,45+,23,0.82x,0.82,-0.18
IND,印度,社交媒体,45+,24,0.75x,0.75,-0.25
IND,印度,音乐,45+,25,0.74x,0.74,-0.26
IND,印度,娱乐,45+,28,0.66x,0.66,-0.34
IND,印度,美食佳饮,45+,29,0.64x,0.64,-0.36
IND,印度,生产力工具,45+,30,0.61x,0.61,-0.39
IND,印度,体育,45+,31,0.57x,0.57,-0.43
IND,印度,游戏/策略,45+,34,0.35x,0.35,-0.65
IND,印度,教育,45+,36,0.26x,0.26,-0.74